id,year,make,model,trim1,trim2,area,train,size,color,simplified_color,stratifeature
8dda47830587,2014,Honda,Accord,Accord,EX-L V6 w/Navi,8226727,FALSE,small,Gray,Gray,small-Non-white
8df6276019d8,2013,Nissan,Maxima,Maxima,3.5 S,8517264,FALSE,small,Black,Black,small-Non-white
8df89a6ea028,2012,Honda,Civic,Civic,LX,7406144,FALSE,small,White,White,small-White
8e07f64b2c92,2014,Dodge,Charger,Charger,SE,7335591,FALSE,small,Black,Black,small-Non-white
8e0c3c81913f,2013,Nissan,Rogue,Rogue,S,8166312,FALSE,small,Black,Black,small-Non-white
8e2ed5ca2060,2013,Honda,Accord,Accord,Sport,7468179,FALSE,small,Black,Black,small-Non-white
8e40ba9a7948,2013,Chevrolet,Malibu,Malibu,LS,8277357,FALSE,small,White,White,small-White
8e4536ce9f49,2013,Nissan,Rogue,Rogue,SV,8045713,FALSE,small,Black,Black,small-Non-white
8e4c4c3558eb,2013,Mazda,CX-5,CX-5,Touring,8385956,FALSE,small,Black,Black,small-Non-white
8e583f8195d1,2013,Acura,TL,TL,Base,7649087,FALSE,small,Blue,Blue,small-Non-white
8e78c266b870,2014,MINI,Countryman,Countryman,Cooper,7656096,FALSE,small,Gray,Gray,small-Non-white
8ebdbaa84b8f,2014,Volkswagen,Jetta,Jetta,S,7603260,FALSE,small,Black,Black,small-Non-white
8ebeffb3fea2,2012,Nissan,LEAF,LEAF,SV,7574011,FALSE,small,Red,Red,small-Non-white
8ec30ee2dee9,2013,Chrysler,300,300,S,8077421,FALSE,small,Black,Black,small-Non-white
8ecc9c7d58e4,2014,Lexus,RX 350,RX 350,Base,8175818,FALSE,small,White,White,small-White
8ed97818a253,2013,Toyota,Prius Plug-in Hybrid,Prius Plug-in Hybrid,Base,7388491,FALSE,small,White,White,small-White
8edfaed0cc16,2014,Lexus,ES 350,ES 350,Base,8349796,FALSE,small,Gray,Gray,small-Non-white
8ee26e7eefd8,2011,Ford,Taurus,Taurus,SEL,8507238,FALSE,small,Black,Black,small-Non-white
8ef517afd155,2013,Honda,Accord,Accord,EX-L,7934085,FALSE,small,Gray,Gray,small-Non-white
8ef61b19fc6b,2015,Mitsubishi,Lancer,Lancer,ES,7216594,FALSE,small,White,White,small-White
8f35dcd5b60e,2013,Honda,CR-V,CR-V,EX-L,7183284,FALSE,small,Black,Black,small-Non-white
8f4a1804f9ca,2015,Toyota,Corolla,Corolla,LE Eco,7308701,FALSE,small,White,White,small-White
8f533148925f,2015,Toyota,Prius,Prius,One,8313293,FALSE,small,Black,Black,small-Non-white
8f54a6a0b59f,2013,Toyota,RAV4,RAV4,LE,7264501,FALSE,small,Black,Black,small-Non-white
8fa2b6c52d68,2013,Ford,Fusion Hybrid,Fusion Hybrid,SE,8472131,FALSE,small,Red,Red,small-Non-white
8fbbf9a5925a,2012,Toyota,Prius,Prius,Two,8149022,FALSE,small,Red,Red,small-Non-white
8fe30aa1c8f8,2015,Acura,RDX,RDX,Base,8229608,FALSE,small,White,White,small-White
8fff243c484a,2014,Honda,CR-V,CR-V,EX-L,8041278,FALSE,small,Black,Black,small-Non-white
900a639596e2,2013,Volvo,S60,S60,T5 Premier,7320760,FALSE,small,Black,Black,small-Non-white
90319209393b,2012,Toyota,Camry Hybrid,Camry Hybrid,LE,8519446,FALSE,small,Black,Black,small-Non-white
903c8ff6be72,2013,Honda,Accord,Accord,Sport,8440206,FALSE,small,Red,Red,small-Non-white
905caeec71fe,2013,Honda,Civic,Civic,LX,7476605,FALSE,small,Gray,Gray,small-Non-white
9065ed21f001,2014,Ford,Mustang,Mustang,GT Premium w/ Brembo Brake Pkg,7313039,FALSE,small,Red,Red,small-Non-white
90922e8cd710,2015,Ford,Fusion,Fusion,SE,7683326,FALSE,small,White,White,small-White
90b65c521a8b,2014,Cadillac,XTS,XTS,Premium Collection,8218016,TRUE,small,Black,Black,small-Non-white
90bdde690e23,2012,Mercedes-Benz,E-Class,E-Class,E 350 w/Premium Pkg,7726767,FALSE,small,White,White,small-White
90c8cd7a1e35,2014,Lexus,ES 350,ES 350,Base,7545631,FALSE,small,Black,Black,small-Non-white
90ceec2e3860,2014,Buick,Regal,Regal,Base,7263581,FALSE,small,White,White,small-White
90d552de822d,2012,GMC,Terrain,Terrain,SLE-2,8521973,FALSE,small,Black,Black,small-Non-white
90ec77057168,2013,Hyundai,Elantra,Elantra,GLS,7570804,FALSE,small,Gray,Gray,small-Non-white
910a018cad4a,2012,Honda,Civic,Civic,LX,7620140,FALSE,small,Red,Red,small-Non-white
9127be95ff86,2014,Chevrolet,Malibu,Malibu,LT,7716379,FALSE,small,White,White,small-White
9132be23ec57,2013,Acura,ILX,ILX,2.0L,7559323,FALSE,small,Black,Black,small-Non-white
913c7bf7de08,2016,Jeep,Patriot,Patriot,Sport,7869327,FALSE,small,Black,Black,small-Non-white
91520c1886bc,2014,GMC,Terrain,Terrain,SLE-1,8213319,FALSE,small,Black,Black,small-Non-white
9161edac271c,2016,Kia,Soul,Soul,+,7384483,FALSE,small,Gray,Gray,small-Non-white
9178d44da004,2014,Lexus,RX 350,RX 350,Base W/ Comfort Pkg,8326619,FALSE,small,Black,Black,small-Non-white
917f262f1608,2014,Mercedes-Benz,E-Class,E-Class,E 350 Luxury 4MATIC,7608456,TRUE,small,Black,Black,small-Non-white
9186a3198825,2014,Kia,Forte,Forte,EX,7553918,FALSE,small,Red,Red,small-Non-white
91ab2f7b4b2f,2014,Cadillac,SRX,SRX,Luxury Collection,8409630,FALSE,small,Black,Black,small-Non-white
91b9d5c86ff5,2014,Chevrolet,Impala Limited,Impala Limited,LT Fleet,8150355,FALSE,small,Black,Black,small-Non-white
91c4a887f3c1,2013,Chevrolet,Camaro,Camaro,LT W/ RS Pkg,7525745,FALSE,small,Black,Black,small-Non-white
91e9ccb490e2,2015,Toyota,Avalon,Avalon,XLE,8143104,FALSE,small,Blue,Blue,small-Non-white
920a63257b39,2013,Scion,xB,xB,10 Series,8493948,FALSE,small,White,White,small-White
92181183c5a5,2016,Ford,Fusion,Fusion,Titanium,7919900,FALSE,small,Black,Black,small-Non-white
92386898bdb0,2013,Nissan,LEAF,LEAF,S,8161537,FALSE,small,Blue,Blue,small-Non-white
924f5356a609,2013,Honda,Civic,Civic,LX,7470566,FALSE,small,Gray,Gray,small-Non-white
925a6292d89e,2014,Chevrolet,Equinox,Equinox,LS,8426085,FALSE,small,White,White,small-White
9274d0b3caa8,2013,Lincoln,MKS,MKS,Base,8523353,TRUE,small,Black,Black,small-Non-white
929ca0ff01fe,2013,Kia,Optima,Optima,SXL,7590858,FALSE,small,Black,Black,small-Non-white
92da00a87d81,2014,Jeep,Cherokee,Cherokee,Sport,7281750,FALSE,small,Black,Black,small-Non-white
92fae56e6836,2013,Kia,Optima Hybrid,Optima Hybrid,EX,7569575,FALSE,small,Black,Black,small-Non-white
93025ea4ce59,2014,Infiniti,Q50,Q50,Base,8238584,FALSE,small,Black,Black,small-Non-white
932d925edace,2013,Kia,Optima Hybrid,Optima Hybrid,EX,7581949,FALSE,small,Black,Black,small-Non-white
93361e09c443,2014,Mercedes-Benz,E-Class,E-Class,E 350 Sport 4MATIC w/Sport Pkg,7662640,FALSE,small,Black,Black,small-Non-white
93420dbb4d78,2014,Kia,Soul,Soul,+,7399302,FALSE,small,Gray,Gray,small-Non-white
934a07ebd254,2013,Honda,CR-V,CR-V,EX,8201497,FALSE,small,Gray,Gray,small-Non-white
9355c9b0c928,2014,Toyota,Prius,Prius,Two,7547298,FALSE,small,Blue,Blue,small-Non-white
93881caf9f70,2016,Dodge,Dart,Dart,SXT,8179064,TRUE,small,Blue,Blue,small-Non-white
93a5fe0300c9,2015,Toyota,Camry,Camry,XSE,7929040,FALSE,small,White,White,small-White
93d8a760733f,2014,Chevrolet,Cruze,Cruze,2LT Auto,7958761,FALSE,small,Red,Red,small-Non-white
93fcd06c41d2,2014,GMC,Terrain,Terrain,SLE-1,7708013,FALSE,small,Gray,Gray,small-Non-white
9422704a5746,2015,Mazda,Mazda3,Mazda3,s Grand Touring,7549243,FALSE,small,Red,Red,small-Non-white
946a6fc8192d,2013,Chevrolet,Malibu,Malibu,LT,7632857,FALSE,small,Black,Black,small-Non-white
947686271c3d,2013,Hyundai,Elantra,Elantra,GLS,7824268,FALSE,small,White,White,small-White
947a2a6b8d69,2014,Cadillac,ELR,ELR,Base,7434699,FALSE,small,Red,Red,small-Non-white
94872c4309c8,2012,Kia,Optima Hybrid,Optima Hybrid,LX,7682950,FALSE,small,White,White,small-White
94b3141d5270,2013,Jaguar,XJ,XJ,Base,8210175,FALSE,small,Black,Black,small-Non-white
94b6d06deaca,2013,Kia,Soul,Soul,Base,7746539,FALSE,small,Black,Black,small-Non-white
94b700b03d0b,2015,Chevrolet,Volt,Volt,Base,7366381,FALSE,small,White,White,small-White
94b9ff8b6105,2015,Dodge,Challenger,Challenger,R/T Scat Pack,7780027,FALSE,small,Red,Red,small-Non-white
94ca125d096d,2013,Ford,Focus,Focus,SE,7878067,FALSE,small,White,White,small-White
94cef49fea0c,2013,Toyota,Camry,Camry,SE,7467482,FALSE,small,White,White,small-White
94d66879087a,2013,Ford,Fusion,Fusion,SE,8489569,FALSE,small,Red,Red,small-Non-white
94d99d1a8735,2014,Ford,Escape,Escape,Titanium,8244198,FALSE,small,Black,Black,small-Non-white
94e2cf3929d8,2013,Buick,Encore,Encore,Convenience,7808341,FALSE,small,Black,Black,small-Non-white
94f0a30eea08,2015,Toyota,Camry,Camry,SE,7763396,FALSE,small,Gray,Gray,small-Non-white
94f5c5baaba1,2013,Toyota,RAV4,RAV4,LE,8143382,FALSE,small,Blue,Blue,small-Non-white
9506e38d3d83,2015,Chevrolet,Cruze,Cruze,LS Auto,7215910,FALSE,small,White,White,small-White
950cbf7962f7,2013,BMW,5 Series,5 Series,535i M-Sport,8162812,FALSE,small,Black,Black,small-Non-white
951af036e898,2014,Lexus,ES 350,ES 350,Base w/ Premium Pkg,7340651,FALSE,small,Black,Black,small-Non-white
95290c270914,2015,Ford,Mustang,Mustang,EcoBoost,7346642,FALSE,small,Blue,Blue,small-Non-white
956ebb783630,2016,FIAT,500X,500X,Lounge,8020248,FALSE,small,Black,Black,small-Non-white
95a1deec88b2,2014,Mercedes-Benz,E-Class,E-Class,E350 Sport 4MATIC,8511041,FALSE,small,Black,Black,small-Non-white
95b97950ceed,2014,Volkswagen,Tiguan,Tiguan,SE,7704025,FALSE,small,Black,Black,small-Non-white
95cfd86a657b,2013,Cadillac,XTS,XTS,Luxury Collection,8218726,FALSE,small,White,White,small-White
95f45a2fd8c8,2014,Toyota,Prius,Prius,Two,7307217,FALSE,small,Black,Black,small-Non-white
9687712c62bc,2015,Chevrolet,Impala,Impala,LT,8452163,FALSE,small,White,White,small-White
96af04be85e5,2015,Subaru,Forester,Forester,2.5i Premium,8065513,FALSE,small,Black,Black,small-Non-white
96bfc420cf55,2014,Honda,CR-V,CR-V,LX,8041416,FALSE,small,White,White,small-White
96d8b26e0794,2012,Chevrolet,Camaro,Camaro,2LT,7843010,FALSE,small,Blue,Blue,small-Non-white
96df2e2d636c,2015,Toyota,Yaris,Yaris,5-Door L,7151214,FALSE,small,Black,Black,small-Non-white
96e7aca3d1ca,2016,Lexus,RC 300,RC 300,Base w/Premium Pkg,7991423,FALSE,small,Gray,Gray,small-Non-white
96f77f4a8e99,2014,Toyota,Corolla,Corolla,LE,7433805,FALSE,small,White,White,small-White
970077e6f75b,2013,Chevrolet,Malibu,Malibu,LS,7425397,FALSE,small,White,White,small-White
971e96e534eb,2014,Mercedes-Benz,E-Class,E-Class,E350 Luxury 4MATIC,7419428,FALSE,small,Black,Black,small-Non-white
97243970a242,2014,Mazda,Mazda6,Mazda6,i Touring,7165377,FALSE,small,Black,Black,small-Non-white
97550a01fc5d,2015,Nissan,Versa Note,Versa Note,S Plus,7538343,FALSE,small,Black,Black,small-Non-white
975ca043d432,2014,Mazda,Mazda6,Mazda6,i Sport,7145856,FALSE,small,Blue,Blue,small-Non-white
976a3cb7c4ae,2014,Ford,Edge,Edge,SE,8576080,FALSE,small,White,White,small-White
97bfac3f4250,2013,BMW,X1,X1,xDrive28i w/Ultimate Pkg,8224561,FALSE,small,White,White,small-White
97c019f1a4bf,2013,Mercedes-Benz,C-Class,C-Class,C 300 Sport 4MATIC w/Premium Pkg,7806957,FALSE,small,Gray,Gray,small-Non-white
97e4d7201261,2015,Volkswagen,Passat,Passat,Wolfsburg Edition PZEV,7795202,FALSE,small,White,White,small-White
97e6360489e0,2013,Kia,Optima,Optima,LX,7633849,FALSE,small,White,White,small-White
98167874f191,2013,Honda,Accord,Accord,EX,8418700,FALSE,small,Gray,Gray,small-Non-white
981c1127953a,2014,Nissan,Rogue,Rogue,SV,8469882,FALSE,small,Red,Red,small-Non-white
9827fcb94ba5,2010,Hyundai,Elantra Touring,Elantra Touring,GLS,7146443,FALSE,small,Red,Red,small-Non-white
9841ee6bee47,2014,Mercedes-Benz,CLA,CLA,CLA250,7150966,FALSE,small,Gray,Gray,small-Non-white
984807a34f52,2013,Hyundai,Sonata Hybrid,Sonata Hybrid,Limited,7682466,FALSE,small,Black,Black,small-Non-white
98590f932b74,2013,Toyota,Camry,Camry,SE,8014234,FALSE,small,White,White,small-White
985e91ecf901,2013,Honda,Accord,Accord,EX-L,8423606,FALSE,small,Gray,Gray,small-Non-white
9875f41539a6,2015,Hyundai,Accent,Accent,GLS,7429565,FALSE,small,Red,Red,small-Non-white
987c8435fbbb,2013,Lexus,ES 350,ES 350,Base,7776420,FALSE,small,Black,Black,small-Non-white
9887a7742f9f,2012,Ford,Mustang,Mustang,Boss 302,7616715,FALSE,small,Black,Black,small-Non-white
98904d86b3db,2013,Nissan,LEAF,LEAF,S,7389772,FALSE,small,Black,Black,small-Non-white
98a73f15056e,2013,Honda,Accord,Accord,EX-L,7181609,FALSE,small,White,White,small-White
98b497839908,2014,Subaru,Outback,Outback,2.5i,8023626,FALSE,small,White,White,small-White
98ba2b29a98e,2012,Honda,Civic,Civic,LX,7138409,FALSE,small,White,White,small-White
98c6108551af,2014,Buick,Verano,Verano,Base,7849114,FALSE,small,White,White,small-White
98dd14a6937e,2012,Toyota,Prius,Prius,Two,8145062,FALSE,small,Black,Black,small-Non-white
98ddf6db719c,2013,Toyota,Camry,Camry,SE,7486693,FALSE,small,Black,Black,small-Non-white
98e08ec5ca9b,2013,Jeep,Compass,Compass,Latitude,8257365,FALSE,small,Black,Black,small-Non-white
98e0a173b006,2014,Kia,Soul,Soul,Base,7396267,FALSE,small,Yellow,Others,small-Non-white
98eb3175553a,2014,Mazda,Mazda6,Mazda6,i Grand Touring,8095535,FALSE,small,Gray,Gray,small-Non-white
98ee0624de87,2015,Kia,K900,K900,Premium,8470594,TRUE,small,Black,Black,small-Non-white
98f1a9aa2268,2014,BMW,3 Series,3 Series,320i xDrive,7193855,FALSE,small,Black,Black,small-Non-white
98f3a4088003,2014,Toyota,RAV4,RAV4,LE,7871050,FALSE,small,Black,Black,small-Non-white
992c6dac6811,2014,Cadillac,CTS,CTS,2.0T Luxury Collection,7509421,FALSE,small,Black,Black,small-Non-white
994a6a2d1215,2013,Hyundai,Sonata,Sonata,GLS,8490687,FALSE,small,White,White,small-White
994ad8323fed,2015,Toyota,Prius,Prius,Two,7493441,FALSE,small,Black,Black,small-Non-white
9972326696df,2015,Lincoln,MKC,MKC,Base,8050414,FALSE,small,Black,Black,small-Non-white
997bb7bbf1d3,2014,Kia,Optima,Optima,EX,7803205,FALSE,small,Black,Black,small-Non-white
999fd0eb9ed1,2014,Hyundai,Accent,Accent,GS,7275090,FALSE,small,Yellow,Others,small-Non-white
99a8307658a9,2013,Buick,Verano,Verano,Base,7542950,FALSE,small,White,White,small-White
99c68b1dd2a7,2014,Toyota,Camry,Camry,SE,7762493,FALSE,small,Black,Black,small-Non-white
99d194d54f6a,2014,Ford,Fusion,Fusion,Titanium,7449304,FALSE,small,Red,Red,small-Non-white
99d79cadd39d,2016,FIAT,500X,500X,Trekking,7978022,FALSE,small,White,White,small-White
9a12233c8fc2,2015,Cadillac,SRX,SRX,Luxury Collection,8430621,FALSE,small,White,White,small-White
9a31ec728211,2013,Audi,Q5,Q5,2.0T quattro Premium Plus,7299522,FALSE,small,White,White,small-White
9a61acd322e7,2014,Chevrolet,Volt,Volt,Premium,7270399,FALSE,small,White,White,small-White
9a792d245161,2014,Mercedes-Benz,CLA,CLA,CLA 250,7981502,FALSE,small,White,White,small-White
9a8e88a9ae14,2015,Toyota,Prius c,Prius c,Two,7140437,FALSE,small,White,White,small-White
9aa8bf84d10a,2014,Kia,Sorento,Sorento,LX,7770683,FALSE,small,Gray,Gray,small-Non-white
9ab07a5be34e,2013,Kia,Soul,Soul,Base,7319509,FALSE,small,White,White,small-White
9add7d064d40,2014,Volkswagen,CC,CC,R-Line,7574410,FALSE,small,White,White,small-White
9af074c8fa02,2013,Nissan,Rogue,Rogue,S,7938693,FALSE,small,Red,Red,small-Non-white
9afeb1e65132,2013,Hyundai,Elantra GT,Elantra GT,Base W/ Preferred Pkg,7511473,FALSE,small,Gray,Gray,small-Non-white
9b0702a54170,2015,Mercedes-Benz,E-Class,E-Class,E 350 4MATIC,7572232,FALSE,small,Black,Black,small-Non-white
9b15651e1a0d,2015,Chevrolet,Cruze,Cruze,1LT Auto,7146820,FALSE,small,Red,Red,small-Non-white
9b54d5768db5,2013,Toyota,Avalon,Avalon,XLE,7871043,FALSE,small,White,White,small-White
9b5ce8289162,2015,Nissan,Altima,Altima,2.5 S,7272914,FALSE,small,White,White,small-White
9b65a6115460,2014,Audi,A4,A4,2.0T quattro Premium w/ S Line Style Pkg,7187047,FALSE,small,White,White,small-White
9b6a42641535,2016,Hyundai,Sonata Hybrid,Sonata Hybrid,Limited,7866019,FALSE,small,White,White,small-White
9b73e36a1535,2013,Honda,Accord,Accord,LX,7848248,FALSE,small,Black,Black,small-Non-white
9b7c20786ff6,2012,Hyundai,Sonata Hybrid,Sonata Hybrid,Base,7762077,FALSE,small,Red,Red,small-Non-white
9b8c086eff4b,2016,Mercedes-Benz,GLA,GLA,GLA 250 4MATIC,8017287,FALSE,small,Black,Black,small-Non-white
9b9f814fa8b7,2013,Buick,Encore,Encore,Leather,7634066,FALSE,small,White,White,small-White
9baa5c6d11eb,2015,Jeep,Cherokee,Cherokee,Latitude,8383628,FALSE,small,Gray,Gray,small-Non-white
9bb15cc3abe8,2013,Chevrolet,Malibu,Malibu,LS,7916279,FALSE,small,White,White,small-White
9bc5c96772f7,2012,Honda,CR-V,,,7195631,FALSE,small,Black,Black,small-Non-white
9bcec00cb99c,2014,Mercedes-Benz,CLA,CLA,CLA250,7796917,FALSE,small,Red,Red,small-Non-white
9be55fe76410,2013,Acura,TSX,TSX,Special Edition,7194061,FALSE,small,Black,Black,small-Non-white
9bef4e954e31,2015,Jeep,Cherokee,Cherokee,Latitude,7948168,FALSE,small,Black,Black,small-Non-white
9c08ad02036a,2012,Toyota,Camry Hybrid,Camry Hybrid,XLE,8509211,FALSE,small,Black,Black,small-Non-white
9c2aa2a2482d,2014,Toyota,Prius v,Prius v,Two,8074118,FALSE,small,Gray,Gray,small-Non-white
9c30cd05bd04,2013,Lexus,GS 350,GS 350,Base,8509947,FALSE,small,White,White,small-White
9c3ad5995878,2013,Audi,Q5,Q5,2.0T quattro Premium,8213374,FALSE,small,White,White,small-White
9c56679bb0cd,2014,Mazda,Mazda6,Mazda6,i Grand Touring,7347422,FALSE,small,White,White,small-White
9c973a5a3b80,2013,Nissan,Altima,Altima,2.5 SV,7998090,FALSE,small,White,White,small-White
9cc6f12ebb3e,2015,Chevrolet,Impala,Impala,LS,8456641,FALSE,small,Black,Black,small-Non-white
9cc822a8ec34,2014,Nissan,Altima,Altima,2.5 SL,8046838,FALSE,small,Black,Black,small-Non-white
9cd1a1d0ab29,2014,Chevrolet,Sonic,Sonic,LT Auto,7438367,FALSE,small,Red,Red,small-Non-white
9ce18900eb7d,2014,Honda,Accord,Accord,Sport,7417716,FALSE,small,White,White,small-White
9ce9e0cc7c65,2014,Subaru,XV Crosstrek,XV Crosstrek,Hybrid Touring,7574846,FALSE,small,Black,Black,small-Non-white
9d011ab1bdf0,2014,Toyota,Prius,Prius,Four,7500958,FALSE,small,Blue,Blue,small-Non-white
9d0166c022b9,2014,Nissan,Altima,Altima,2.5 S,8524303,FALSE,small,Black,Black,small-Non-white
9d149a25cc1d,2013,Hyundai,Elantra,Elantra,GLS,7565936,FALSE,small,White,White,small-White
9d5d555d44b8,2014,Chevrolet,Equinox,Equinox,LTZ,8450858,FALSE,small,Black,Black,small-Non-white
9d66053526e3,2011,Chrysler,300,300,C,8553536,FALSE,small,Black,Black,small-Non-white
9d721c630540,2015,Toyota,Corolla,Corolla,L,7331765,FALSE,small,Black,Black,small-Non-white
9d8c465a0881,2016,INFINITI,Q50,Q50,Sport,8382192,TRUE,small,Gray,Gray,small-Non-white
9d8ea404403a,2012,Acura,TL,TL,Base,7879250,FALSE,small,White,White,small-White
9d90868dffb9,2013,Acura,TL,TL,Base,7662100,FALSE,small,White,White,small-White
9da7e05d7982,2014,Buick,Encore,Encore,Leather,7361485,FALSE,small,Yellow,Others,small-Non-white
9da9e21e15cb,2014,Chevrolet,Volt,Volt,Premium,7231806,FALSE,small,Black,Black,small-Non-white
9de1e59efa81,2012,Honda,Crosstour,Crosstour,EX-L,7227619,FALSE,small,White,White,small-White
9de472a87a27,2012,Toyota,Prius v,Prius v,Two,7642478,FALSE,small,Black,Black,small-Non-white
9de4a358e1bc,2015,Mitsubishi,Outlander Sport,Outlander Sport,SE,8391721,FALSE,small,Gray,Gray,small-Non-white
9decec428bf7,2012,Buick,Verano,Verano,Base,7819298,FALSE,small,Black,Black,small-Non-white
9df51dceed08,2015,Jeep,Patriot,Patriot,Sport,7979764,FALSE,small,Black,Black,small-Non-white
9e0ce469a958,2013,Dodge,Dart,Dart,Limited,7586907,FALSE,small,Black,Black,small-Non-white
9e139de2da5d,2014,Kia,Sorento,Sorento,LX,7785477,FALSE,small,Black,Black,small-Non-white
9e168b9e6377,2012,Honda,Civic,Civic,Hybrid,7626278,FALSE,small,Gray,Gray,small-Non-white
9e4cdb0757c3,2014,Volkswagen,Jetta,Jetta,S,7875828,FALSE,small,Gray,Gray,small-Non-white
9e59c3190000,2013,Lexus,ES 350,ES 350,Base,7588298,FALSE,small,Black,Black,small-Non-white
9e6401de37e5,2014,Nissan,Murano,Murano,S,8468922,FALSE,small,White,White,small-White
9e97315f72b2,2014,Toyota,Camry,Camry,SE Sport,7930189,FALSE,small,White,White,small-White
9ea7ee9e3733,2014,Toyota,Camry,Camry,LE,7889880,FALSE,small,White,White,small-White
9ee460ecce13,2014,Toyota,Venza,Venza,LE,8233377,FALSE,small,Black,Black,small-Non-white
9f21f399b0d9,2012,Toyota,Camry,Camry,SE V6,8043601,FALSE,small,White,White,small-White
9f42d86cbff4,2013,Chevrolet,Volt,Volt,Base,7221440,FALSE,small,White,White,small-White
9f523f64e6f7,2014,Honda,Accord,Accord,LX,7543790,FALSE,small,White,White,small-White
9f62ed989b15,2014,Kia,Sportage,Sportage,SX,7846131,FALSE,small,Black,Black,small-Non-white
9f6af987a9d8,2014,Ford,Fusion,Fusion,Titanium,7450428,FALSE,small,Black,Black,small-Non-white
9f8c0f96df4f,2013,BMW,X1,X1,xDrive28i,7656071,FALSE,small,Gray,Gray,small-Non-white
9f93b3d13472,2014,Chevrolet,Cruze,Cruze,1LT Auto,8023604,FALSE,small,Black,Black,small-Non-white
9f971a374047,2014,Dodge,Challenger,Challenger,SRT8,7772960,FALSE,small,Black,Black,small-Non-white
9fabca78cc31,2013,Hyundai,Elantra,Elantra,GLS,7588059,FALSE,small,White,White,small-White
9fb95121d70e,2014,Mazda,Mazda6,Mazda6,i Touring,7358392,FALSE,small,White,White,small-White
a0046c0d908a,2013,Buick,Verano,Verano,Convenience Group,8125744,FALSE,small,Gray,Gray,small-Non-white
a02dbf17a115,2014,Ford,Fusion Energi,Fusion Energi,SE,7614612,FALSE,small,Red,Red,small-Non-white
a02fd11cc843,2014,Jeep,Wrangler,Wrangler,Rubicon,7654562,FALSE,small,Red,Red,small-Non-white
a06d67c3350a,2014,Kia,Rio,Rio,LX,7559717,FALSE,small,White,White,small-White
a070dbb32d2b,2011,Lexus,HS 250h,HS 250h,Premium w/Tech pkg,7320622,TRUE,small,Black,Black,small-Non-white
a078586ccdee,2015,Maserati,Ghibli,Ghibli,S Q4,7855600,TRUE,small,Black,Black,small-Non-white
a0898832b65e,2015,Dodge,Charger,Charger,SE,8253244,FALSE,small,Black,Black,small-Non-white
a0923446ee30,2014,Nissan,Sentra,Sentra,SV,7189847,FALSE,small,Black,Black,small-Non-white
a0954a5ddb1b,2014,Hyundai,Santa Fe Sport,Santa Fe Sport,2.4L,8425187,FALSE,small,Black,Black,small-Non-white
a09e5c0f2b0d,2014,Hyundai,Genesis Coupe,Genesis Coupe,2.0T R-Spec,7769774,FALSE,small,Gray,Gray,small-Non-white
a0a222320e1b,2014,Mercedes-Benz,E-Class,E-Class,E350 Luxury 4MATIC,8483637,FALSE,small,Gray,Gray,small-Non-white
